#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
image_0004.jpg,207406,"{}",6,3,"{""name"":""point"",""cx"":396,""cy"":319}","{}"
image_0004.jpg,207406,"{}",6,4,"{""name"":""point"",""cx"":290,""cy"":442}","{}"
image_0004.jpg,207406,"{}",6,5,"{""name"":""point"",""cx"":388,""cy"":445}","{}"
image_0005.jpg,163905,"{}",6,0,"{""name"":""point"",""cx"":579,""cy"":106}","{}"
image_0005.jpg,163905,"{}",6,1,"{""name"":""point"",""cx"":594,""cy"":501}","{}"
image_0005.jpg,163905,"{}",6,2,"{""name"":""point"",""cx"":526,""cy"":295}","{}"
image_0005.jpg,163905,"{}",6,3,"{""name"":""point"",""cx"":642,""cy"":288}","{}"
image_0005.jpg,163905,"{}",6,4,"{""name"":""point"",""cx"":541,""cy"":419}","{}"
image_0005.jpg,163905,"{}",6,5,"{""name"":""point"",""cx"":638,""cy"":418}","{}"
image_0006.jpg,194928,"{}",6,0,"{""name"":""point"",""cx"":610,""cy"":96}","{}"
image_0006.jpg,194928,"{}",6,1,"{""name"":""point"",""cx"":620,""cy"":499}","{}"
image_0006.jpg,194928,"{}",6,2,"{""name"":""point"",""cx"":552,""cy"":288}","{}"
image_0006.jpg,194928,"{}",6,3,"{""name"":""point"",""cx"":671,""cy"":283}","{}"
image_0006.jpg,194928,"{}",6,4,"{""name"":""point"",""cx"":563,""cy"":416}","{}"
image_0006.jpg,194928,"{}",6,5,"{""name"":""point"",""cx"":666,""cy"":419}","{}"
image_0007.jpg,168621,"{}",6,0,"{""name"":""point"",""cx"":437,""cy"":86}","{}"
image_0007.jpg,168621,"{}",6,1,"{""name"":""point"",""cx"":447,""cy"":485}","{}"
image_0007.jpg,168621,"{}",6,2,"{""name"":""point"",""cx"":384,""cy"":276}","{}"
image_0007.jpg,168621,"{}",6,3,"{""name"":""point"",""cx"":500,""cy"":271}","{}"
image_0007.jpg,168621,"{}",6,4,"{""name"":""point"",""cx"":395,""cy"":402}","{}"
image_0007.jpg,168621,"{}",6,5,"{""name"":""point"",""cx"":495,""cy"":402}","{}"
image_0008.jpg,134786,"{}",6,0,"{""name"":""point"",""cx"":529,""cy"":126}","{}"
image_0008.jpg,134786,"{}",6,1,"{""name"":""point"",""cx"":534,""cy"":497}","{}"
image_0008.jpg,134786,"{}",6,2,"{""name"":""point"",""cx"":477,""cy"":305}","{}"
image_0008.jpg,134786,"{}",6,3,"{""name"":""point"",""cx"":583,""cy"":301}","{}"
image_0008.jpg,134786,"{}",6,4,"{""name"":""point"",""cx"":484,""cy"":413}","{}"
image_0008.jpg,134786,"{}",6,5,"{""name"":""point"",""cx"":581,""cy"":411}","{}"
image_0009.jpg,149599,"{}",6,0,"{""name"":""point"",""cx"":369,""cy"":98}","{}"
image_0009.jpg,149599,"{}",6,1,"{""name"":""point"",""cx"":367,""cy"":502}","{}"
image_0009.jpg,149599,"{}",6,2,"{""name"":""point"",""cx"":310,""cy"":291}","{}"
image_0009.jpg,149599,"{}",6,3,"{""name"":""point"",""cx"":426,""cy"":288}","{}"
image_0009.jpg,149599,"{}",6,4,"{""name"":""point"",""cx"":320,""cy"":418}","{}"
image_0009.jpg,149599,"{}",6,5,"{""name"":""point"",""cx"":418,""cy"":419}","{}"
image_0010.jpg,136784,"{}",6,0,"{""name"":""point"",""cx"":372,""cy"":99}","{}"
image_0010.jpg,136784,"{}",6,1,"{""name"":""point"",""cx"":372,""cy"":488}","{}"
image_0010.jpg,136784,"{}",6,2,"{""name"":""point"",""cx"":315,""cy"":291}","{}"
image_0010.jpg,136784,"{}",6,3,"{""name"":""point"",""cx"":428,""cy"":288}","{}"
image_0010.jpg,136784,"{}",6,4,"{""name"":""point"",""cx"":324,""cy"":406}","{}"
image_0010.jpg,136784,"{}",6,5,"{""name"":""point"",""cx"":422,""cy"":406}","{}"
image_0011.jpg,143846,"{}",6,0,"{""name"":""point"",""cx"":325,""cy"":85}","{}"
image_0011.jpg,143846,"{}",6,1,"{""name"":""point"",""cx"":317,""cy"":503}","{}"
image_0011.jpg,143846,"{}",6,2,"{""name"":""point"",""cx"":259,""cy"":280}","{}"
image_0011.jpg,143846,"{}",6,3,"{""name"":""point"",""cx"":381,""cy"":278}","{}"
image_0011.jpg,143846,"{}",6,4,"{""name"":""point"",""cx"":270,""cy"":418}","{}"
image_0011.jpg,143846,"{}",6,5,"{""name"":""point"",""cx"":373,""cy"":418}","{}"
image_0012.jpg,228081,"{}",6,0,"{""name"":""point"",""cx"":595,""cy"":65}","{}"
image_0012.jpg,228081,"{}",6,1,"{""name"":""point"",""cx"":601,""cy"":491}","{}"
image_0012.jpg,228081,"{}",6,2,"{""name"":""point"",""cx"":535,""cy"":263}","{}"
image_0012.jpg,228081,"{}",6,3,"{""name"":""point"",""cx"":657,""cy"":257}","{}"
image_0012.jpg,228081,"{}",6,4,"{""name"":""point"",""cx"":548,""cy"":397}","{}"
image_0012.jpg,228081,"{}",6,5,"{""name"":""point"",""cx"":649,""cy"":397}","{}"
image_0013.jpg,149624,"{}",6,0,"{""name"":""point"",""cx"":594,""cy"":86}","{}"
image_0013.jpg,149624,"{}",6,1,"{""name"":""point"",""cx"":589,""cy"":515}","{}"
image_0013.jpg,149624,"{}",6,2,"{""name"":""point"",""cx"":528,""cy"":289}","{}"
image_0013.jpg,149624,"{}",6,3,"{""name"":""point"",""cx"":654,""cy"":288}","{}"
image_0013.jpg,149624,"{}",6,4,"{""name"":""point"",""cx"":537,""cy"":428}","{}"
image_0013.jpg,149624,"{}",6,5,"{""name"":""point"",""cx"":642,""cy"":432}","{}"
image_0014.jpg,101460,"{}",6,0,"{""name"":""point"",""cx"":277,""cy"":109}","{}"
image_0014.jpg,101460,"{}",6,1,"{""name"":""point"",""cx"":285,""cy"":489}","{}"
image_0014.jpg,101460,"{}",6,2,"{""name"":""point"",""cx"":228,""cy"":286}","{}"
image_0014.jpg,101460,"{}",6,3,"{""name"":""point"",""cx"":338,""cy"":282}","{}"
image_0014.jpg,101460,"{}",6,4,"{""name"":""point"",""cx"":239,""cy"":406}","{}"
image_0014.jpg,101460,"{}",6,5,"{""name"":""point"",""cx"":337,""cy"":407}","{}"
image_0015.jpg,187405,"{}",6,0,"{""name"":""point"",""cx"":549,""cy"":81}","{}"
image_0015.jpg,187405,"{}",6,1,"{""name"":""point"",""cx"":559,""cy"":455}","{}"
image_0015.jpg,187405,"{}",6,2,"{""name"":""point"",""cx"":500,""cy"":260}","{}"
image_0015.jpg,187405,"{}",6,3,"{""name"":""point"",""cx"":609,""cy"":253}","{}"
image_0015.jpg,187405,"{}",6,4,"{""name"":""point"",""cx"":508,""cy"":375}","{}"
image_0015.jpg,187405,"{}",6,5,"{""name"":""point"",""cx"":605,""cy"":376}","{}"
image_0016.jpg,255864,"{}",0,0,"{}","{}"
image_0017.jpg,144132,"{}",0,0,"{}","{}"
image_0018.jpg,135871,"{}",0,0,"{}","{}"
image_0019.jpg,158699,"{}",0,0,"{}","{}"
image_0020.jpg,202326,"{}",0,0,"{}","{}"
image_0021.jpg,234075,"{}",0,0,"{}","{}"
image_0022.jpg,158155,"{}",0,0,"{}","{}"
image_0023.jpg,171379,"{}",0,0,"{}","{}"
image_0024.jpg,157634,"{}",6,0,"{""name"":""point"",""cx"":448,""cy"":86}","{}"
image_0024.jpg,157634,"{}",6,1,"{""name"":""point"",""cx"":448,""cy"":474}","{}"
image_0024.jpg,157634,"{}",6,2,"{""name"":""point"",""cx"":383,""cy"":276}","{}"
image_0024.jpg,157634,"{}",6,3,"{""name"":""point"",""cx"":505,""cy"":270}","{}"
image_0024.jpg,157634,"{}",6,4,"{""name"":""point"",""cx"":392,""cy"":402}","{}"
image_0024.jpg,157634,"{}",6,5,"{""name"":""point"",""cx"":499,""cy"":394}","{}"
image_0025.jpg,164044,"{}",6,0,"{""name"":""point"",""cx"":482,""cy"":102}","{}"
image_0025.jpg,164044,"{}",6,1,"{""name"":""point"",""cx"":460,""cy"":476}","{}"
image_0025.jpg,164044,"{}",6,2,"{""name"":""point"",""cx"":410,""cy"":280}","{}"
image_0025.jpg,164044,"{}",6,3,"{""name"":""point"",""cx"":526,""cy"":284}","{}"
image_0025.jpg,164044,"{}",6,4,"{""name"":""point"",""cx"":410,""cy"":400}","{}"
image_0025.jpg,164044,"{}",6,5,"{""name"":""point"",""cx"":512,""cy"":400}","{}"
image_0026.jpg,119674,"{}",6,0,"{""name"":""point"",""cx"":458,""cy"":70}","{}"
image_0026.jpg,119674,"{}",6,1,"{""name"":""point"",""cx"":444,""cy"":462}","{}"
image_0026.jpg,119674,"{}",6,2,"{""name"":""point"",""cx"":390,""cy"":264}","{}"
image_0026.jpg,119674,"{}",6,3,"{""name"":""point"",""cx"":505,""cy"":264}","{}"
image_0026.jpg,119674,"{}",6,4,"{""name"":""point"",""cx"":394,""cy"":374}","{}"
image_0026.jpg,119674,"{}",6,5,"{""name"":""point"",""cx"":496,""cy"":376}","{}"
image_0027.jpg,156118,"{}",0,0,"{}","{}"
image_0028.jpg,167919,"{}",0,0,"{}","{}"
image_0029.jpg,163905,"{}",0,0,"{}","{}"
image_0030.jpg,158948,"{}",0,0,"{}","{}"
image_0031.jpg,199608,"{}",0,0,"{}","{}"
image_0032.jpg,160965,"{}",0,0,"{}","{}"
image_0033.jpg,143451,"{}",0,0,"{}","{}"
image_0034.jpg,163499,"{}",0,0,"{}","{}"
image_0035.jpg,199584,"{}",0,0,"{}","{}"
image_0036.jpg,166826,"{}",0,0,"{}","{}"
image_0037.jpg,177646,"{}",0,0,"{}","{}"
image_0038.jpg,168770,"{}",0,0,"{}","{}"
image_0039.jpg,167510,"{}",0,0,"{}","{}"
image_0040.jpg,162252,"{}",0,0,"{}","{}"
image_0041.jpg,165985,"{}",0,0,"{}","{}"
image_0042.jpg,153954,"{}",6,0,"{""name"":""point"",""cx"":584,""cy"":42}","{}"
image_0042.jpg,153954,"{}",6,1,"{""name"":""point"",""cx"":545,""cy"":516}","{}"
image_0042.jpg,153954,"{}",6,2,"{""name"":""point"",""cx"":502,""cy"":258}","{}"
image_0042.jpg,153954,"{}",6,3,"{""name"":""point"",""cx"":624,""cy"":266}","{}"
image_0042.jpg,153954,"{}",6,4,"{""name"":""point"",""cx"":496,""cy"":406}","{}"
image_0042.jpg,153954,"{}",6,5,"{""name"":""point"",""cx"":602,""cy"":412}","{}"
image_0043.jpg,147040,"{}",6,0,"{""name"":""point"",""cx"":584,""cy"":72}","{}"
image_0043.jpg,147040,"{}",6,1,"{""name"":""point"",""cx"":572,""cy"":500}","{}"
image_0043.jpg,147040,"{}",6,2,"{""name"":""point"",""cx"":521,""cy"":258}","{}"
image_0043.jpg,147040,"{}",6,3,"{""name"":""point"",""cx"":636,""cy"":260}","{}"
image_0043.jpg,147040,"{}",6,4,"{""name"":""point"",""cx"":522,""cy"":394}","{}"
image_0043.jpg,147040,"{}",6,5,"{""name"":""point"",""cx"":622,""cy"":394}","{}"
image_0044.jpg,171373,"{}",6,0,"{""name"":""point"",""cx"":318,""cy"":76}","{}"
image_0044.jpg,171373,"{}",6,1,"{""name"":""point"",""cx"":299,""cy"":510}","{}"
image_0044.jpg,171373,"{}",6,2,"{""name"":""point"",""cx"":254,""cy"":272}","{}"
image_0044.jpg,171373,"{}",6,3,"{""name"":""point"",""cx"":367,""cy"":270}","{}"
image_0044.jpg,171373,"{}",6,4,"{""name"":""point"",""cx"":254,""cy"":406}","{}"
image_0044.jpg,171373,"{}",6,5,"{""name"":""point"",""cx"":354,""cy"":406}","{}"
image_0045.jpg,125277,"{}",6,0,"{""name"":""point"",""cx"":564,""cy"":62}","{}"
image_0045.jpg,125277,"{}",6,1,"{""name"":""point"",""cx"":549,""cy"":516}","{}"
image_0045.jpg,125277,"{}",6,2,"{""name"":""point"",""cx"":498,""cy"":274}","{}"
image_0045.jpg,125277,"{}",6,3,"{""name"":""point"",""cx"":618,""cy"":274}","{}"
image_0045.jpg,125277,"{}",6,4,"{""name"":""point"",""cx"":502,""cy"":414}","{}"
image_0045.jpg,125277,"{}",6,5,"{""name"":""point"",""cx"":602,""cy"":416}","{}"
image_0046.jpg,169667,"{}",6,0,"{""name"":""point"",""cx"":536,""cy"":90}","{}"
image_0046.jpg,169667,"{}",6,1,"{""name"":""point"",""cx"":528,""cy"":512}","{}"
image_0046.jpg,169667,"{}",6,2,"{""name"":""point"",""cx"":477,""cy"":278}","{}"
image_0046.jpg,169667,"{}",6,3,"{""name"":""point"",""cx"":588,""cy"":276}","{}"
image_0046.jpg,169667,"{}",6,4,"{""name"":""point"",""cx"":481,""cy"":416}","{}"
image_0046.jpg,169667,"{}",6,5,"{""name"":""point"",""cx"":575,""cy"":410}","{}"
image_0047.jpg,137914,"{}",6,0,"{""name"":""point"",""cx"":452,""cy"":88}","{}"
image_0047.jpg,137914,"{}",6,1,"{""name"":""point"",""cx"":458,""cy"":480}","{}"
image_0047.jpg,137914,"{}",6,2,"{""name"":""point"",""cx"":394,""cy"":270}","{}"
image_0047.jpg,137914,"{}",6,3,"{""name"":""point"",""cx"":515,""cy"":272}","{}"
image_0047.jpg,137914,"{}",6,4,"{""name"":""point"",""cx"":410,""cy"":394}","{}"
image_0047.jpg,137914,"{}",6,5,"{""name"":""point"",""cx"":499,""cy"":390}","{}"
image_0048.jpg,144105,"{}",0,0,"{}","{}"
image_0049.jpg,170925,"{}",0,0,"{}","{}"
image_0050.jpg,151127,"{}",0,0,"{}","{}"
image_0051.jpg,153832,"{}",0,0,"{}","{}"
image_0052.jpg,168296,"{}",0,0,"{}","{}"
image_0053.jpg,137087,"{}",0,0,"{}","{}"
image_0054.jpg,114084,"{}",0,0,"{}","{}"
image_0055.jpg,144656,"{}",0,0,"{}","{}"
image_0056.jpg,148963,"{}",0,0,"{}","{}"
image_0057.jpg,135796,"{}",0,0,"{}","{}"
image_0058.jpg,177504,"{}",0,0,"{}","{}"
image_0059.jpg,172621,"{}",0,0,"{}","{}"
image_0060.jpg,152601,"{}",0,0,"{}","{}"
image_0061.jpg,146487,"{}",0,0,"{}","{}"
image_0062.jpg,163485,"{}",0,0,"{}","{}"
image_0063.jpg,128909,"{}",0,0,"{}","{}"
image_0064.jpg,205713,"{}",0,0,"{}","{}"
image_0065.jpg,156906,"{}",0,0,"{}","{}"
image_0066.jpg,149503,"{}",0,0,"{}","{}"
image_0067.jpg,149523,"{}",0,0,"{}","{}"
image_0068.jpg,163520,"{}",0,0,"{}","{}"
image_0069.jpg,181945,"{}",0,0,"{}","{}"
image_0070.jpg,181673,"{}",0,0,"{}","{}"
image_0071.jpg,204783,"{}",0,0,"{}","{}"
image_0072.jpg,168097,"{}",0,0,"{}","{}"
image_0073.jpg,169266,"{}",0,0,"{}","{}"
image_0074.jpg,162665,"{}",0,0,"{}","{}"
image_0075.jpg,188718,"{}",0,0,"{}","{}"
image_0076.jpg,171690,"{}",0,0,"{}","{}"
image_0077.jpg,172097,"{}",0,0,"{}","{}"
image_0078.jpg,154291,"{}",0,0,"{}","{}"
image_0079.jpg,151919,"{}",0,0,"{}","{}"
image_0080.jpg,148007,"{}",0,0,"{}","{}"
image_0081.jpg,162334,"{}",0,0,"{}","{}"
image_0082.jpg,176562,"{}",0,0,"{}","{}"
image_0083.jpg,169326,"{}",0,0,"{}","{}"
image_0084.jpg,142340,"{}",0,0,"{}","{}"
image_0085.jpg,210017,"{}",0,0,"{}","{}"
image_0086.jpg,195730,"{}",0,0,"{}","{}"
image_0087.jpg,152368,"{}",0,0,"{}","{}"
image_0088.jpg,185308,"{}",0,0,"{}","{}"
image_0089.jpg,151826,"{}",0,0,"{}","{}"
image_0090.jpg,245678,"{}",0,0,"{}","{}"
image_0091.jpg,124197,"{}",0,0,"{}","{}"
image_0092.jpg,175980,"{}",0,0,"{}","{}"
image_0093.jpg,191265,"{}",0,0,"{}","{}"
image_0094.jpg,227602,"{}",0,0,"{}","{}"
image_0095.jpg,156272,"{}",0,0,"{}","{}"
image_0096.jpg,131738,"{}",0,0,"{}","{}"
image_0097.jpg,148636,"{}",0,0,"{}","{}"
image_0098.jpg,150103,"{}",0,0,"{}","{}"
image_0099.jpg,153715,"{}",0,0,"{}","{}"
image_0100.jpg,193692,"{}",0,0,"{}","{}"
image_0101.jpg,86812,"{}",0,0,"{}","{}"
image_0102.jpg,234465,"{}",0,0,"{}","{}"
image_0103.jpg,179825,"{}",0,0,"{}","{}"
image_0104.jpg,183033,"{}",0,0,"{}","{}"
image_0105.jpg,103739,"{}",0,0,"{}","{}"
image_0106.jpg,171594,"{}",0,0,"{}","{}"
image_0107.jpg,164186,"{}",0,0,"{}","{}"
image_0108.jpg,141915,"{}",0,0,"{}","{}"
image_0109.jpg,151421,"{}",0,0,"{}","{}"
image_0110.jpg,151209,"{}",0,0,"{}","{}"
image_0111.jpg,182441,"{}",0,0,"{}","{}"
image_0112.jpg,184688,"{}",0,0,"{}","{}"
image_0113.jpg,97286,"{}",0,0,"{}","{}"
image_0114.jpg,123987,"{}",0,0,"{}","{}"
image_0115.jpg,147897,"{}",0,0,"{}","{}"
image_0116.jpg,150515,"{}",0,0,"{}","{}"
image_0117.jpg,178029,"{}",0,0,"{}","{}"
image_0118.jpg,108919,"{}",0,0,"{}","{}"
image_0119.jpg,132626,"{}",0,0,"{}","{}"
image_0120.jpg,174059,"{}",0,0,"{}","{}"
image_0121.jpg,150993,"{}",0,0,"{}","{}"
image_0122.jpg,158067,"{}",0,0,"{}","{}"
image_0123.jpg,135956,"{}",0,0,"{}","{}"
image_0124.jpg,104585,"{}",0,0,"{}","{}"
image_0125.jpg,113751,"{}",0,0,"{}","{}"
image_0126.jpg,122786,"{}",0,0,"{}","{}"
image_0127.jpg,98278,"{}",0,0,"{}","{}"
image_0128.jpg,118187,"{}",0,0,"{}","{}"
image_0129.jpg,127676,"{}",0,0,"{}","{}"
image_0130.jpg,111414,"{}",0,0,"{}","{}"
image_0131.jpg,161736,"{}",0,0,"{}","{}"
image_0132.jpg,155819,"{}",0,0,"{}","{}"
image_0133.jpg,141514,"{}",0,0,"{}","{}"
image_0134.jpg,146514,"{}",0,0,"{}","{}"
image_0135.jpg,129149,"{}",0,0,"{}","{}"
image_0136.jpg,162810,"{}",0,0,"{}","{}"
image_0137.jpg,132070,"{}",0,0,"{}","{}"
image_0138.jpg,155625,"{}",0,0,"{}","{}"
image_0139.jpg,208460,"{}",0,0,"{}","{}"
image_0140.jpg,151234,"{}",0,0,"{}","{}"
image_0141.jpg,163076,"{}",0,0,"{}","{}"
image_0142.jpg,120741,"{}",0,0,"{}","{}"
image_0143.jpg,153792,"{}",0,0,"{}","{}"
image_0144.jpg,160907,"{}",0,0,"{}","{}"
image_0145.jpg,143227,"{}",0,0,"{}","{}"
image_0146.jpg,143147,"{}",0,0,"{}","{}"
image_0147.jpg,133002,"{}",0,0,"{}","{}"
image_0148.jpg,162077,"{}",0,0,"{}","{}"
image_0149.jpg,164963,"{}",0,0,"{}","{}"
image_0150.jpg,151497,"{}",0,0,"{}","{}"
image_0151.jpg,121374,"{}",0,0,"{}","{}"
image_0152.jpg,193103,"{}",0,0,"{}","{}"
image_0153.jpg,176584,"{}",0,0,"{}","{}"
image_0154.jpg,153286,"{}",0,0,"{}","{}"
image_0155.jpg,146415,"{}",0,0,"{}","{}"
image_0156.jpg,130021,"{}",0,0,"{}","{}"
image_0157.jpg,174132,"{}",0,0,"{}","{}"
image_0158.jpg,151142,"{}",0,0,"{}","{}"
image_0159.jpg,135764,"{}",0,0,"{}","{}"
image_0160.jpg,97686,"{}",0,0,"{}","{}"
image_0161.jpg,136636,"{}",0,0,"{}","{}"
image_0162.jpg,106461,"{}",0,0,"{}","{}"
image_0163.jpg,116401,"{}",0,0,"{}","{}"
image_0164.jpg,139870,"{}",0,0,"{}","{}"
image_0165.jpg,134457,"{}",0,0,"{}","{}"
image_0166.jpg,145685,"{}",0,0,"{}","{}"
image_0167.jpg,179771,"{}",0,0,"{}","{}"
image_0168.jpg,188550,"{}",0,0,"{}","{}"
image_0169.jpg,161877,"{}",0,0,"{}","{}"
image_0170.jpg,158428,"{}",0,0,"{}","{}"
image_0171.jpg,216924,"{}",0,0,"{}","{}"
image_0172.jpg,165893,"{}",0,0,"{}","{}"
image_0173.jpg,221334,"{}",0,0,"{}","{}"
image_0174.jpg,170438,"{}",0,0,"{}","{}"
image_0175.jpg,182770,"{}",0,0,"{}","{}"
image_0176.jpg,157333,"{}",0,0,"{}","{}"
image_0177.jpg,170260,"{}",0,0,"{}","{}"
image_0178.jpg,197302,"{}",0,0,"{}","{}"
image_0179.jpg,143543,"{}",0,0,"{}","{}"
image_0180.jpg,147287,"{}",0,0,"{}","{}"
image_0181.jpg,189643,"{}",0,0,"{}","{}"
image_0182.jpg,183045,"{}",0,0,"{}","{}"
image_0183.jpg,166678,"{}",0,0,"{}","{}"
image_0184.jpg,162384,"{}",0,0,"{}","{}"
image_0185.jpg,127676,"{}",0,0,"{}","{}"
image_0186.jpg,175538,"{}",0,0,"{}","{}"
image_0187.jpg,142158,"{}",0,0,"{}","{}"
image_0188.jpg,125703,"{}",0,0,"{}","{}"
image_0189.jpg,172241,"{}",0,0,"{}","{}"
image_0190.jpg,133224,"{}",0,0,"{}","{}"
image_0191.jpg,175518,"{}",0,0,"{}","{}"
image_0192.jpg,167494,"{}",6,0,"{""name"":""point"",""cx"":428,""cy"":54}","{}"
image_0192.jpg,167494,"{}",6,1,"{""name"":""point"",""cx"":436,""cy"":468}","{}"
image_0192.jpg,167494,"{}",6,2,"{""name"":""point"",""cx"":369,""cy"":252}","{}"
image_0192.jpg,167494,"{}",6,3,"{""name"":""point"",""cx"":494,""cy"":242}","{}"
image_0192.jpg,167494,"{}",6,4,"{""name"":""point"",""cx"":382,""cy"":380}","{}"
image_0192.jpg,167494,"{}",6,5,"{""name"":""point"",""cx"":484,""cy"":374}","{}"
image_0193.jpg,158532,"{}",0,0,"{}","{}"
image_0194.jpg,167618,"{}",0,0,"{}","{}"
image_0195.jpg,160298,"{}",0,0,"{}","{}"
image_0196.jpg,149687,"{}",0,0,"{}","{}"
image_0197.jpg,167157,"{}",0,0,"{}","{}"
image_0198.jpg,153632,"{}",0,0,"{}","{}"
image_0199.jpg,177730,"{}",0,0,"{}","{}"
image_0200.jpg,161255,"{}",0,0,"{}","{}"
image_0201.jpg,210844,"{}",6,0,"{""name"":""point"",""cx"":372,""cy"":92}","{}"
image_0201.jpg,210844,"{}",6,1,"{""name"":""point"",""cx"":367,""cy"":480}","{}"
image_0201.jpg,210844,"{}",6,2,"{""name"":""point"",""cx"":310,""cy"":278}","{}"
image_0201.jpg,210844,"{}",6,3,"{""name"":""point"",""cx"":422,""cy"":282}","{}"
image_0201.jpg,210844,"{}",6,4,"{""name"":""point"",""cx"":323,""cy"":396}","{}"
image_0201.jpg,210844,"{}",6,5,"{""name"":""point"",""cx"":412,""cy"":396}","{}"
image_0202.jpg,167369,"{}",0,0,"{}","{}"
image_0203.jpg,144937,"{}",0,0,"{}","{}"
image_0204.jpg,106086,"{}",0,0,"{}","{}"
image_0205.jpg,176579,"{}",0,0,"{}","{}"
image_0206.jpg,174360,"{}",0,0,"{}","{}"
image_0207.jpg,166862,"{}",0,0,"{}","{}"
image_0208.jpg,185902,"{}",0,0,"{}","{}"
image_0209.jpg,198177,"{}",0,0,"{}","{}"
image_0210.jpg,248055,"{}",0,0,"{}","{}"
image_0211.jpg,157414,"{}",0,0,"{}","{}"
image_0212.jpg,142348,"{}",0,0,"{}","{}"
image_0213.jpg,170049,"{}",0,0,"{}","{}"
image_0214.jpg,175228,"{}",0,0,"{}","{}"
image_0215.jpg,171507,"{}",0,0,"{}","{}"
image_0216.jpg,159722,"{}",0,0,"{}","{}"
image_0217.jpg,122118,"{}",0,0,"{}","{}"
image_0218.jpg,168349,"{}",0,0,"{}","{}"
image_0219.jpg,141986,"{}",0,0,"{}","{}"
image_0220.jpg,176957,"{}",0,0,"{}","{}"
image_0221.jpg,183296,"{}",0,0,"{}","{}"
image_0222.jpg,247258,"{}",0,0,"{}","{}"
image_0223.jpg,163933,"{}",0,0,"{}","{}"
image_0224.jpg,153006,"{}",0,0,"{}","{}"
image_0225.jpg,147579,"{}",0,0,"{}","{}"
image_0226.jpg,144093,"{}",0,0,"{}","{}"
image_0227.jpg,175931,"{}",6,0,"{""name"":""point"",""cx"":460,""cy"":60}","{}"
image_0227.jpg,175931,"{}",6,1,"{""name"":""point"",""cx"":456,""cy"":506}","{}"
image_0227.jpg,175931,"{}",6,2,"{""name"":""point"",""cx"":393,""cy"":256}","{}"
image_0227.jpg,175931,"{}",6,3,"{""name"":""point"",""cx"":516,""cy"":260}","{}"
image_0227.jpg,175931,"{}",6,4,"{""name"":""point"",""cx"":392,""cy"":390}","{}"
image_0227.jpg,175931,"{}",6,5,"{""name"":""point"",""cx"":510,""cy"":390}","{}"
image_0228.jpg,180850,"{}",0,0,"{}","{}"
image_0229.jpg,155967,"{}",0,0,"{}","{}"
image_0230.jpg,177161,"{}",0,0,"{}","{}"
image_0231.jpg,203733,"{}",0,0,"{}","{}"
image_0232.jpg,149574,"{}",6,0,"{""name"":""point"",""cx"":448,""cy"":86}","{}"
image_0232.jpg,149574,"{}",6,1,"{""name"":""point"",""cx"":455,""cy"":494}","{}"
image_0232.jpg,149574,"{}",6,2,"{""name"":""point"",""cx"":395,""cy"":270}","{}"
image_0232.jpg,149574,"{}",6,3,"{""name"":""point"",""cx"":502,""cy"":266}","{}"
image_0232.jpg,149574,"{}",6,4,"{""name"":""point"",""cx"":398,""cy"":390}","{}"
